Time = 0.0001
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0.0786975,0.157084,0.234851,0.311691,0.387301,0.461383,0.533644,0.603798,0.67157,0.736691,0.798905,0.857966,0.913641,0.96571,1.01397,1.05822,1.0983,1.13405,1.16532,1.19199,1.21396,1.23113,1.24345,1.25086,1.25333,1.25086,1.24345,1.23113,1.21396,1.19199,1.16532,1.13405,1.0983,1.05822,1.01397,0.96571,0.913641,0.857966,0.798905,0.736691,0.67157,0.603798,0.533644,0.461383,0.387301,0.311691,0.234851,0.157084,0.0786975,0,
0,0.157084,0.313549,0.468776,0.622153,0.773074,0.920945,1.06518,1.20521,1.34049,1.47048,1.59466,1.71255,1.82368,1.92761,2.02394,2.11227,2.19228,2.26363,2.32604,2.37928,2.42313,2.45741,2.48199,2.49679,2.50172,2.49679,2.48199,2.45741,2.42313,2.37928,2.32604,2.26363,2.19228,2.11227,2.02394,1.92761,1.82368,1.71255,1.59466,1.47048,1.34049,1.20521,1.06518,0.920945,0.773074,0.622153,0.468776,0.313549,0.157084,0,
0,0.234851,0.468776,0.70085,0.930159,1.1558,1.37687,1.59252,1.80187,2.00412,2.19846,2.38412,2.56037,2.72651,2.8819,3.02591,3.15799,3.27759,3.38427,3.47758,3.55718,3.62273,3.67399,3.71074,3.73286,3.74024,3.73286,3.71074,3.67399,3.62273,3.55718,3.47758,3.38427,3.27759,3.15799,3.02591,2.8819,2.72651,2.56037,2.38412,2.19846,2.00412,1.80187,1.59252,1.37687,1.1558,0.930159,0.70085,0.468776,0.234851,0,
0,0.311691,0.622153,0.930159,1.23449,1.53396,1.82737,2.11356,2.39142,2.65984,2.91776,3.16417,3.39808,3.61859,3.82482,4.01595,4.19123,4.34998,4.49155,4.6154,4.72103,4.80804,4.87606,4.92485,4.95419,4.96399,4.95419,4.92485,4.87606,4.80804,4.72103,4.6154,4.49155,4.34998,4.19123,4.01595,3.82482,3.61859,3.39808,3.16417,2.91776,2.65984,2.39142,2.11356,1.82737,1.53396,1.23449,0.930159,0.622153,0.311691,0,
0,0.387301,0.773074,1.1558,1.53396,1.90606,2.27065,2.62627,2.97153,3.30506,3.62555,3.93173,4.22239,4.49639,4.75264,4.99014,5.20794,5.40519,5.58111,5.735,5.86626,5.97437,6.0589,6.11951,6.15598,6.16815,6.15598,6.11951,6.0589,5.97437,5.86626,5.735,5.58111,5.40519,5.20794,4.99014,4.75264,4.49639,4.22239,3.93173,3.62555,3.30506,2.97153,2.62627,2.27065,1.90606,1.53396,1.1558,0.773074,0.387301,0,
0,0.461383,0.920945,1.37687,1.82737,2.27065,2.70497,3.12861,3.53991,3.93724,4.31903,4.68377,5.03003,5.35644,5.66171,5.94463,6.2041,6.43908,6.64864,6.83197,6.98834,7.11712,7.21782,7.29003,7.33347,7.34797,7.33347,7.29003,7.21782,7.11712,6.98834,6.83197,6.64864,6.43908,6.2041,5.94463,5.66171,5.35644,5.03003,4.68377,4.31903,3.93724,3.53991,3.12861,2.70497,2.27065,1.82737,1.37687,0.920945,0.461383,0,
0,0.533644,1.06518,1.59252,2.11356,2.62627,3.12861,3.61861,4.09432,4.55388,4.99547,5.41733,5.81782,6.19535,6.54843,6.87567,7.17577,7.44755,7.68994,7.90198,8.08283,8.23179,8.34826,8.43178,8.48202,8.49879,8.48202,8.43178,8.34826,8.23179,8.08283,7.90198,7.68994,7.44755,7.17577,6.87567,6.54843,6.19535,5.81782,5.41733,4.99547,4.55388,4.09432,3.61861,3.12861,2.62627,2.11356,1.59252,1.06518,0.533644,0,
0,0.603798,1.20521,1.80187,2.39142,2.97153,3.53991,4.09432,4.63258,5.15255,5.65219,6.12952,6.58266,7.00982,7.40931,7.77957,8.11912,8.42663,8.70088,8.9408,9.14543,9.31397,9.44575,9.54025,9.5971,9.61607,9.5971,9.54025,9.44575,9.31397,9.14543,8.9408,8.70088,8.42663,8.11912,7.77957,7.40931,7.00982,6.58266,6.12952,5.65219,5.15255,4.63258,4.09432,3.53991,2.97153,2.39142,1.80187,1.20521,0.603798,0,
0,0.67157,1.34049,2.00412,2.65984,3.30506,3.93724,4.55388,5.15255,5.73088,6.2866,6.81751,7.32151,7.79661,8.24095,8.65276,9.03043,9.37245,9.67749,9.94433,10.1719,10.3594,10.506,10.6111,10.6743,10.6954,10.6743,10.6111,10.506,10.3594,10.1719,9.94433,9.67749,9.37245,9.03043,8.65276,8.24095,7.79661,7.32151,6.81751,6.2866,5.73088,5.15255,4.55388,3.93724,3.30506,2.65984,2.00412,1.34049,0.67157,0,
0,0.736691,1.47048,2.19846,2.91776,3.62555,4.31903,4.99547,5.65219,6.2866,6.8962,7.47859,8.03146,8.55264,9.04006,9.49181,9.9061,10.2813,10.6159,10.9086,11.1583,11.3639,11.5247,11.64,11.7094,11.7325,11.7094,11.64,11.5247,11.3639,11.1583,10.9086,10.6159,10.2813,9.9061,9.49181,9.04006,8.55264,8.03146,7.47859,6.8962,6.2866,5.65219,4.99547,4.31903,3.62555,2.91776,2.19846,1.47048,0.736691,0,
