0.0025,0,6.02971,11.4692,15.786,18.5575,19.5126,18.5575,15.786,11.4692,6.02971,0
0.025,0,4.82897,9.18525,12.6424,14.862,15.6269,14.862,12.6424,9.18525,4.82897,0
0.05,0,3.77309,7.17683,9.87807,11.6124,12.21,11.6124,9.87807,7.17683,3.77309,0
0.075,0,2.94808,5.60757,7.71816,9.07325,9.54018,9.07325,7.71816,5.60757,2.94808,0
0.1,0,2.30346,4.38144,6.03054,7.08932,7.45416,7.08932,6.03054,4.38144,2.30346,0
0.125,0,1.79979,3.42341,4.71192,5.5392,5.82426,5.5392,4.71192,3.42341,1.79979,0
0.15,0,1.40626,2.67486,3.68163,4.32802,4.55075,4.32802,3.68163,2.67486,1.40626,0
0.175,0,1.09877,2.08999,2.87662,3.38167,3.5557,3.38167,2.87662,2.08999,1.09877,0
0.2,0,0.858518,1.633,2.24763,2.64225,2.77822,2.64225,2.24763,1.633,0.858518,0
0.225,0,0.670798,1.27593,1.75617,2.0645,2.17075,2.0645,1.75617,1.27593,0.670798,0
0.25,0,0.524124,0.996942,1.37217,1.61309,1.6961,1.61309,1.37217,0.996942,0.524124,0
0.275,0,0.409521,0.778955,1.07214,1.26037,1.32524,1.26037,1.07214,0.778955,0.409521,0
0.3,0,0.319976,0.608631,0.837709,0.984786,1.03547,0.984786,0.837709,0.608631,0.319976,0
0.325,0,0.250012,0.47555,0.654539,0.769456,0.809054,0.769456,0.654539,0.47555,0.250012,0
0.35,0,0.195345,0.371568,0.51142,0.60121,0.63215,0.60121,0.51142,0.371568,0.195345,0
0.375,0,0.152632,0.290322,0.399595,0.469752,0.493926,0.469752,0.399595,0.290322,0.152632,0
0.4,0,0.119258,0.226842,0.312221,0.367037,0.385926,0.367037,0.312221,0.226842,0.119258,0
0.425,0,0.0931813,0.177241,0.243952,0.286782,0.301541,0.286782,0.243952,0.177241,0.0931813,0
0.45,0,0.0728066,0.138486,0.19061,0.224076,0.235607,0.224076,0.19061,0.138486,0.0728066,0
0.475,0,0.056887,0.108205,0.148932,0.17508,0.18409,0.17508,0.148932,0.108205,0.056887,0
0.5,0,0.0444483,0.0845457,0.116367,0.136798,0.143838,0.136798,0.116367,0.0845457,0.0444483,0
