Time = 0.0004
0,0.0155846,0.0309233,0.0457744,0.0599036,0.0730881,0.08512,0.0958094,0.104988,0.112511,0.118259,0.122142,0.1241,0.1241,0.122142,0.118259,0.112511,0.104988,0.0958094,0.08512,0.0730881,0.0599036,0.0457744,0.0309233,0.0155846,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time = 0.04
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0.00711739,0.0141225,0.020905,0.0273577,0.033379,0.0388739,0.0437557,0.0479475,0.0513831,0.0540084,0.0557819,0.0566757,0.0566757,0.0557819,0.0540084,0.0513831,0.0479475,0.0437557,0.0388739,0.033379,0.0273577,0.020905,0.0141225,0.00711739,0,
0,0.0141225,0.0280224,0.0414803,0.054284,0.0662316,0.0771347,0.0868214,0.0951388,0.101956,0.107165,0.110684,0.112458,0.112458,0.110684,0.107165,0.101956,0.0951388,0.0868214,0.0771347,0.0662316,0.054284,0.0414803,0.0280224,0.0141225,0,
0,0.020905,0.0414803,0.0614014,0.0803542,0.0980397,0.114179,0.128518,0.14083,0.150921,0.158632,0.163841,0.166466,0.166466,0.163841,0.158632,0.150921,0.14083,0.128518,0.114179,0.0980397,0.0803542,0.0614014,0.0414803,0.020905,0,
0,0.0273577,0.054284,0.0803542,0.105157,0.128302,0.149423,0.168187,0.1843,0.197505,0.207596,0.214413,0.217849,0.217849,0.214413,0.207596,0.197505,0.1843,0.168187,0.149423,0.128302,0.105157,0.0803542,0.054284,0.0273577,0,
0,0.033379,0.0662316,0.0980397,0.128302,0.15654,0.18231,0.205205,0.224863,0.240975,0.253287,0.261605,0.265797,0.265797,0.261605,0.253287,0.240975,0.224863,0.205205,0.18231,0.15654,0.128302,0.0980397,0.0662316,0.033379,0,
0,0.0388739,0.0771347,0.114179,0.149423,0.18231,0.212322,0.238986,0.26188,0.280645,0.294984,0.30467,0.309552,0.309552,0.30467,0.294984,0.280645,0.26188,0.238986,0.212322,0.18231,0.149423,0.114179,0.0771347,0.0388739,0,
0,0.0437557,0.0868214,0.128518,0.168187,0.205205,0.238986,0.268998,0.294768,0.315889,0.332028,0.342931,0.348426,0.348426,0.342931,0.332028,0.315889,0.294768,0.268998,0.238986,0.205205,0.168187,0.128518,0.0868214,0.0437557,0,
0,0.0479475,0.0951388,0.14083,0.1843,0.224863,0.26188,0.294768,0.323006,0.346151,0.363836,0.375784,0.381805,0.381805,0.375784,0.363836,0.346151,0.323006,0.294768,0.26188,0.224863,0.1843,0.14083,0.0951388,0.0479475,0,
0,0.0513831,0.101956,0.150921,0.197505,0.240975,0.280645,0.315889,0.346151,0.370954,0.389906,0.40271,0.409163,0.409163,0.40271,0.389906,0.370954,0.346151,0.315889,0.280645,0.240975,0.197505,0.150921,0.101956,0.0513831,0,
0,0.0540084,0.107165,0.158632,0.207596,0.253287,0.294984,0.332028,0.363836,0.389906,0.409828,0.423285,0.430068,0.430068,0.423285,0.409828,0.389906,0.363836,0.332028,0.294984,0.253287,0.207596,0.158632,0.107165,0.0540084,0,
0,0.0557819,0.110684,0.163841,0.214413,0.261605,0.30467,0.342931,0.375784,0.40271,0.423285,0.437185,0.44419,0.44419,0.437185,0.423285,0.40271,0.375784,0.342931,0.30467,0.261605,0.214413,0.163841,0.110684,0.0557819,0,
0,0.0566757,0.112458,0.166466,0.217849,0.265797,0.309552,0.348426,0.381805,0.409163,0.430068,0.44419,0.451308,0.451308,0.44419,0.430068,0.409163,0.381805,0.348426,0.309552,0.265797,0.217849,0.166466,0.112458,0.0566757,0,
0,0.0566757,0.112458,0.166466,0.217849,0.265797,0.309552,0.348426,0.381805,0.409163,0.430068,0.44419,0.451308,0.451308,0.44419,0.430068,0.409163,0.381805,0.348426,0.309552,0.265797,0.217849,0.166466,0.112458,0.0566757,0,
0,0.0557819,0.110684,0.163841,0.214413,0.261605,0.30467,0.342931,0.375784,0.40271,0.423285,0.437185,0.44419,0.44419,0.437185,0.423285,0.40271,0.375784,0.342931,0.30467,0.261605,0.214413,0.163841,0.110684,0.0557819,0,
0,0.0540084,0.107165,0.158632,0.207596,0.253287,0.294984,0.332028,0.363836,0.389906,0.409828,0.423285,0.430068,0.430068,0.423285,0.409828,0.389906,0.363836,0.332028,0.294984,0.253287,0.207596,0.158632,0.107165,0.0540084,0,
0,0.0513831,0.101956,0.150921,0.197505,0.240975,0.280645,0.315889,0.346151,0.370954,0.389906,0.40271,0.409163,0.409163,0.40271,0.389906,0.370954,0.346151,0.315889,0.280645,0.240975,0.197505,0.150921,0.101956,0.0513831,0,
0,0.0479475,0.0951388,0.14083,0.1843,0.224863,0.26188,0.294768,0.323006,0.346151,0.363836,0.375784,0.381805,0.381805,0.375784,0.363836,0.346151,0.323006,0.294768,0.26188,0.224863,0.1843,0.14083,0.0951388,0.0479475,0,
0,0.0437557,0.0868214,0.128518,0.168187,0.205205,0.238986,0.268998,0.294768,0.315889,0.332028,0.342931,0.348426,0.348426,0.342931,0.332028,0.315889,0.294768,0.268998,0.238986,0.205205,0.168187,0.128518,0.0868214,0.0437557,0,
0,0.0388739,0.0771347,0.114179,0.149423,0.18231,0.212322,0.238986,0.26188,0.280645,0.294984,0.30467,0.309552,0.309552,0.30467,0.294984,0.280645,0.26188,0.238986,0.212322,0.18231,0.149423,0.114179,0.0771347,0.0388739,0,
0,0.033379,0.0662316,0.0980397,0.128302,0.15654,0.18231,0.205205,0.224863,0.240975,0.253287,0.261605,0.265797,0.265797,0.261605,0.253287,0.240975,0.224863,0.205205,0.18231,0.15654,0.128302,0.0980397,0.0662316,0.033379,0,
0,0.0273577,0.054284,0.0803542,0.105157,0.128302,0.149423,0.168187,0.1843,0.197505,0.207596,0.214413,0.217849,0.217849,0.214413,0.207596,0.197505,0.1843,0.168187,0.149423,0.128302,0.105157,0.0803542,0.054284,0.0273577,0,
0,0.020905,0.0414803,0.0614014,0.0803542,0.0980397,0.114179,0.128518,0.14083,0.150921,0.158632,0.163841,0.166466,0.166466,0.163841,0.158632,0.150921,0.14083,0.128518,0.114179,0.0980397,0.0803542,0.0614014,0.0414803,0.020905,0,
0,0.0141225,0.0280224,0.0414803,0.054284,0.0662316,0.0771347,0.0868214,0.0951388,0.101956,0.107165,0.110684,0.112458,0.112458,0.110684,0.107165,0.101956,0.0951388,0.0868214,0.0771347,0.0662316,0.054284,0.0414803,0.0280224,0.0141225,0,
0,0.00711739,0.0141225,0.020905,0.0273577,0.033379,0.0388739,0.0437557,0.0479475,0.0513831,0.0540084,0.0557819,0.0566757,0.0566757,0.0557819,0.0540084,0.0513831,0.0479475,0.0437557,0.0388739,0.033379,0.0273577,0.020905,0.0141225,0.00711739,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time = 0.08
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0.00322485,0.00639884,0.00947192,0.0123956,0.0151238,0.0176135,0.0198255,0.0217247,0.0232814,0.0244709,0.0252745,0.0256794,0.0256794,0.0252745,0.0244709,0.0232814,0.0217247,0.0198255,0.0176135,0.0151238,0.0123956,0.00947192,0.00639884,0.00322485,0,
0,0.00639884,0.0126968,0.0187945,0.0245958,0.0300092,0.0349493,0.0393383,0.0431069,0.0461956,0.0485558,0.0501503,0.0509539,0.0509539,0.0501503,0.0485558,0.0461956,0.0431069,0.0393383,0.0349493,0.0300092,0.0245958,0.0187945,0.0126968,0.00639884,0,
0,0.00947192,0.0187945,0.0278206,0.036408,0.0444212,0.0517339,0.0582307,0.0638092,0.0683813,0.071875,0.0742353,0.0754248,0.0754248,0.0742353,0.071875,0.0683813,0.0638092,0.0582307,0.0517339,0.0444212,0.036408,0.0278206,0.0187945,0.00947192,0,
0,0.0123956,0.0245958,0.036408,0.0476461,0.0581327,0.0677026,0.0762048,0.0835051,0.0894886,0.0940607,0.0971495,0.0987062,0.0987062,0.0971495,0.0940607,0.0894886,0.0835051,0.0762048,0.0677026,0.0581327,0.0476461,0.036408,0.0245958,0.0123956,0,
0,0.0151238,0.0300092,0.0444212,0.0581327,0.0709275,0.0826036,0.0929771,0.101884,0.109185,0.114763,0.118532,0.120431,0.120431,0.118532,0.114763,0.109185,0.101884,0.0929771,0.0826036,0.0709275,0.0581327,0.0444212,0.0300092,0.0151238,0,
0,0.0176135,0.0349493,0.0517339,0.0677026,0.0826036,0.0962019,0.108283,0.118656,0.127159,0.133655,0.138044,0.140256,0.140256,0.138044,0.133655,0.127159,0.118656,0.108283,0.0962019,0.0826036,0.0677026,0.0517339,0.0349493,0.0176135,0,
0,0.0198255,0.0393383,0.0582307,0.0762048,0.0929771,0.108283,0.121881,0.133558,0.143127,0.15044,0.15538,0.15787,0.15787,0.15538,0.15044,0.143127,0.133558,0.121881,0.108283,0.0929771,0.0762048,0.0582307,0.0393383,0.0198255,0,
0,0.0217247,0.0431069,0.0638092,0.0835051,0.101884,0.118656,0.133558,0.146352,0.156839,0.164852,0.170266,0.172994,0.172994,0.170266,0.164852,0.156839,0.146352,0.133558,0.118656,0.101884,0.0835051,0.0638092,0.0431069,0.0217247,0,
0,0.0232814,0.0461956,0.0683813,0.0894886,0.109185,0.127159,0.143127,0.156839,0.168077,0.176664,0.182466,0.185389,0.185389,0.182466,0.176664,0.168077,0.156839,0.143127,0.127159,0.109185,0.0894886,0.0683813,0.0461956,0.0232814,0,
0,0.0244709,0.0485558,0.071875,0.0940607,0.114763,0.133655,0.15044,0.164852,0.176664,0.18569,0.191788,0.194861,0.194861,0.191788,0.18569,0.176664,0.164852,0.15044,0.133655,0.114763,0.0940607,0.071875,0.0485558,0.0244709,0,
0,0.0252745,0.0501503,0.0742353,0.0971495,0.118532,0.138044,0.15538,0.170266,0.182466,0.191788,0.198086,0.20126,0.20126,0.198086,0.191788,0.182466,0.170266,0.15538,0.138044,0.118532,0.0971495,0.0742353,0.0501503,0.0252745,0,
0,0.0256794,0.0509539,0.0754248,0.0987062,0.120431,0.140256,0.15787,0.172994,0.185389,0.194861,0.20126,0.204485,0.204485,0.20126,0.194861,0.185389,0.172994,0.15787,0.140256,0.120431,0.0987062,0.0754248,0.0509539,0.0256794,0,
0,0.0256794,0.0509539,0.0754248,0.0987062,0.120431,0.140256,0.15787,0.172994,0.185389,0.194861,0.20126,0.204485,0.204485,0.20126,0.194861,0.185389,0.172994,0.15787,0.140256,0.120431,0.0987062,0.0754248,0.0509539,0.0256794,0,
0,0.0252745,0.0501503,0.0742353,0.0971495,0.118532,0.138044,0.15538,0.170266,0.182466,0.191788,0.198086,0.20126,0.20126,0.198086,0.191788,0.182466,0.170266,0.15538,0.138044,0.118532,0.0971495,0.0742353,0.0501503,0.0252745,0,
0,0.0244709,0.0485558,0.071875,0.0940607,0.114763,0.133655,0.15044,0.164852,0.176664,0.18569,0.191788,0.194861,0.194861,0.191788,0.18569,0.176664,0.164852,0.15044,0.133655,0.114763,0.0940607,0.071875,0.0485558,0.0244709,0,
0,0.0232814,0.0461956,0.0683813,0.0894886,0.109185,0.127159,0.143127,0.156839,0.168077,0.176664,0.182466,0.185389,0.185389,0.182466,0.176664,0.168077,0.156839,0.143127,0.127159,0.109185,0.0894886,0.0683813,0.0461956,0.0232814,0,
0,0.0217247,0.0431069,0.0638092,0.0835051,0.101884,0.118656,0.133558,0.146352,0.156839,0.164852,0.170266,0.172994,0.172994,0.170266,0.164852,0.156839,0.146352,0.133558,0.118656,0.101884,0.0835051,0.0638092,0.0431069,0.0217247,0,
0,0.0198255,0.0393383,0.0582307,0.0762048,0.0929771,0.108283,0.121881,0.133558,0.143127,0.15044,0.15538,0.15787,0.15787,0.15538,0.15044,0.143127,0.133558,0.121881,0.108283,0.0929771,0.0762048,0.0582307,0.0393383,0.0198255,0,
0,0.0176135,0.0349493,0.0517339,0.0677026,0.0826036,0.0962019,0.108283,0.118656,0.127159,0.133655,0.138044,0.140256,0.140256,0.138044,0.133655,0.127159,0.118656,0.108283,0.0962019,0.0826036,0.0677026,0.0517339,0.0349493,0.0176135,0,
0,0.0151238,0.0300092,0.0444212,0.0581327,0.0709275,0.0826036,0.0929771,0.101884,0.109185,0.114763,0.118532,0.120431,0.120431,0.118532,0.114763,0.109185,0.101884,0.0929771,0.0826036,0.0709275,0.0581327,0.0444212,0.0300092,0.0151238,0,
0,0.0123956,0.0245958,0.036408,0.0476461,0.0581327,0.0677026,0.0762048,0.0835051,0.0894886,0.0940607,0.0971495,0.0987062,0.0987062,0.0971495,0.0940607,0.0894886,0.0835051,0.0762048,0.0677026,0.0581327,0.0476461,0.036408,0.0245958,0.0123956,0,
0,0.00947192,0.0187945,0.0278206,0.036408,0.0444212,0.0517339,0.0582307,0.0638092,0.0683813,0.071875,0.0742353,0.0754248,0.0754248,0.0742353,0.071875,0.0683813,0.0638092,0.0582307,0.0517339,0.0444212,0.036408,0.0278206,0.0187945,0.00947192,0,
0,0.00639884,0.0126968,0.0187945,0.0245958,0.0300092,0.0349493,0.0393383,0.0431069,0.0461956,0.0485558,0.0501503,0.0509539,0.0509539,0.0501503,0.0485558,0.0461956,0.0431069,0.0393383,0.0349493,0.0300092,0.0245958,0.0187945,0.0126968,0.00639884,0,
0,0.00322485,0.00639884,0.00947192,0.0123956,0.0151238,0.0176135,0.0198255,0.0217247,0.0232814,0.0244709,0.0252745,0.0256794,0.0256794,0.0252745,0.0244709,0.0232814,0.0217247,0.0198255,0.0176135,0.0151238,0.0123956,0.00947192,0.00639884,0.00322485,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time = 0.12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0.00146116,0.00289928,0.00429167,0.00561638,0.00685252,0.00798059,0.0089828,0.00984335,0.0105487,0.0110876,0.0114517,0.0116352,0.0116352,0.0114517,0.0110876,0.0105487,0.00984335,0.0089828,0.00798059,0.00685252,0.00561638,0.00429167,0.00289928,0.00146116,0,
0,0.00289928,0.00575283,0.00851566,0.0111442,0.013597,0.0158353,0.0178239,0.0195315,0.020931,0.0220004,0.0227228,0.0230869,0.0230869,0.0227228,0.0220004,0.020931,0.0195315,0.0178239,0.0158353,0.013597,0.0111442,0.00851566,0.00575283,0.00289928,0,
0,0.00429167,0.00851566,0.0126054,0.0164963,0.020127,0.0234403,0.026384,0.0289116,0.0309832,0.0325662,0.0336356,0.0341745,0.0341745,0.0336356,0.0325662,0.0309832,0.0289116,0.026384,0.0234403,0.020127,0.0164963,0.0126054,0.00851566,0.00429167,0,
0,0.00561638,0.0111442,0.0164963,0.0215882,0.0263396,0.0306757,0.0345279,0.0378357,0.0405468,0.0426184,0.0440179,0.0447232,0.0447232,0.0440179,0.0426184,0.0405468,0.0378357,0.0345279,0.0306757,0.0263396,0.0215882,0.0164963,0.0111442,0.00561638,0,
0,0.00685252,0.013597,0.020127,0.0263396,0.0321368,0.0374272,0.0421274,0.0461631,0.0494709,0.0519985,0.053706,0.0545665,0.0545665,0.053706,0.0519985,0.0494709,0.0461631,0.0421274,0.0374272,0.0321368,0.0263396,0.020127,0.013597,0.00685252,0,
0,0.00798059,0.0158353,0.0234403,0.0306757,0.0374272,0.0435885,0.0490624,0.0537626,0.0576149,0.0605585,0.0625471,0.0635493,0.0635493,0.0625471,0.0605585,0.0576149,0.0537626,0.0490624,0.0435885,0.0374272,0.0306757,0.0234403,0.0158353,0.00798059,0,
0,0.0089828,0.0178239,0.026384,0.0345279,0.0421274,0.0490624,0.0552237,0.0605141,0.0648502,0.0681635,0.0704019,0.0715299,0.0715299,0.0704019,0.0681635,0.0648502,0.0605141,0.0552237,0.0490624,0.0421274,0.0345279,0.026384,0.0178239,0.0089828,0,
0,0.00984335,0.0195315,0.0289116,0.0378357,0.0461631,0.0537626,0.0605141,0.0663113,0.0710628,0.0746935,0.0771463,0.0783825,0.0783825,0.0771463,0.0746935,0.0710628,0.0663113,0.0605141,0.0537626,0.0461631,0.0378357,0.0289116,0.0195315,0.00984335,0,
0,0.0105487,0.020931,0.0309832,0.0405468,0.0494709,0.0576149,0.0648502,0.0710628,0.0761547,0.0800456,0.0826741,0.0839988,0.0839988,0.0826741,0.0800456,0.0761547,0.0710628,0.0648502,0.0576149,0.0494709,0.0405468,0.0309832,0.020931,0.0105487,0,
0,0.0110876,0.0220004,0.0325662,0.0426184,0.0519985,0.0605585,0.0681635,0.0746935,0.0800456,0.0841353,0.0868981,0.0882905,0.0882905,0.0868981,0.0841353,0.0800456,0.0746935,0.0681635,0.0605585,0.0519985,0.0426184,0.0325662,0.0220004,0.0110876,0,
0,0.0114517,0.0227228,0.0336356,0.0440179,0.053706,0.0625471,0.0704019,0.0771463,0.0826741,0.0868981,0.0897517,0.0911898,0.0911898,0.0897517,0.0868981,0.0826741,0.0771463,0.0704019,0.0625471,0.053706,0.0440179,0.0336356,0.0227228,0.0114517,0,
0,0.0116352,0.0230869,0.0341745,0.0447232,0.0545665,0.0635493,0.0715299,0.0783825,0.0839988,0.0882905,0.0911898,0.092651,0.092651,0.0911898,0.0882905,0.0839988,0.0783825,0.0715299,0.0635493,0.0545665,0.0447232,0.0341745,0.0230869,0.0116352,0,
0,0.0116352,0.0230869,0.0341745,0.0447232,0.0545665,0.0635493,0.0715299,0.0783825,0.0839988,0.0882905,0.0911898,0.092651,0.092651,0.0911898,0.0882905,0.0839988,0.0783825,0.0715299,0.0635493,0.0545665,0.0447232,0.0341745,0.0230869,0.0116352,0,
0,0.0114517,0.0227228,0.0336356,0.0440179,0.053706,0.0625471,0.0704019,0.0771463,0.0826741,0.0868981,0.0897517,0.0911898,0.0911898,0.0897517,0.0868981,0.0826741,0.0771463,0.0704019,0.0625471,0.053706,0.0440179,0.0336356,0.0227228,0.0114517,0,
0,0.0110876,0.0220004,0.0325662,0.0426184,0.0519985,0.0605585,0.0681635,0.0746935,0.0800456,0.0841353,0.0868981,0.0882905,0.0882905,0.0868981,0.0841353,0.0800456,0.0746935,0.0681635,0.0605585,0.0519985,0.0426184,0.0325662,0.0220004,0.0110876,0,
0,0.0105487,0.020931,0.0309832,0.0405468,0.0494709,0.0576149,0.0648502,0.0710628,0.0761547,0.0800456,0.0826741,0.0839988,0.0839988,0.0826741,0.0800456,0.0761547,0.0710628,0.0648502,0.0576149,0.0494709,0.0405468,0.0309832,0.020931,0.0105487,0,
0,0.00984335,0.0195315,0.0289116,0.0378357,0.0461631,0.0537626,0.0605141,0.0663113,0.0710628,0.0746935,0.0771463,0.0783825,0.0783825,0.0771463,0.0746935,0.0710628,0.0663113,0.0605141,0.0537626,0.0461631,0.0378357,0.0289116,0.0195315,0.00984335,0,
0,0.0089828,0.0178239,0.026384,0.0345279,0.0421274,0.0490624,0.0552237,0.0605141,0.0648502,0.0681635,0.0704019,0.0715299,0.0715299,0.0704019,0.0681635,0.0648502,0.0605141,0.0552237,0.0490624,0.0421274,0.0345279,0.026384,0.0178239,0.0089828,0,
0,0.00798059,0.0158353,0.0234403,0.0306757,0.0374272,0.0435885,0.0490624,0.0537626,0.0576149,0.0605585,0.0625471,0.0635493,0.0635493,0.0625471,0.0605585,0.0576149,0.0537626,0.0490624,0.0435885,0.0374272,0.0306757,0.0234403,0.0158353,0.00798059,0,
0,0.00685252,0.013597,0.020127,0.0263396,0.0321368,0.0374272,0.0421274,0.0461631,0.0494709,0.0519985,0.053706,0.0545665,0.0545665,0.053706,0.0519985,0.0494709,0.0461631,0.0421274,0.0374272,0.0321368,0.0263396,0.020127,0.013597,0.00685252,0,
0,0.00561638,0.0111442,0.0164963,0.0215882,0.0263396,0.0306757,0.0345279,0.0378357,0.0405468,0.0426184,0.0440179,0.0447232,0.0447232,0.0440179,0.0426184,0.0405468,0.0378357,0.0345279,0.0306757,0.0263396,0.0215882,0.0164963,0.0111442,0.00561638,0,
0,0.00429167,0.00851566,0.0126054,0.0164963,0.020127,0.0234403,0.026384,0.0289116,0.0309832,0.0325662,0.0336356,0.0341745,0.0341745,0.0336356,0.0325662,0.0309832,0.0289116,0.026384,0.0234403,0.020127,0.0164963,0.0126054,0.00851566,0.00429167,0,
0,0.00289928,0.00575283,0.00851566,0.0111442,0.013597,0.0158353,0.0178239,0.0195315,0.020931,0.0220004,0.0227228,0.0230869,0.0230869,0.0227228,0.0220004,0.020931,0.0195315,0.0178239,0.0158353,0.013597,0.0111442,0.00851566,0.00575283,0.00289928,0,
0,0.00146116,0.00289928,0.00429167,0.00561638,0.00685252,0.00798059,0.0089828,0.00984335,0.0105487,0.0110876,0.0114517,0.0116352,0.0116352,0.0114517,0.0110876,0.0105487,0.00984335,0.0089828,0.00798059,0.00685252,0.00561638,0.00429167,0.00289928,0.00146116,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Time = 0.16
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0.000662044,0.00131365,0.00194453,0.00254475,0.00310484,0.00361596,0.00407006,0.00445996,0.00477954,0.00502373,0.0051887,0.00527184,0.00527184,0.0051887,0.00502373,0.00477954,0.00445996,0.00407006,0.00361596,0.00310484,0.00254475,0.00194453,0.00131365,0.000662044,0,
0,0.00131365,0.00260658,0.0038584,0.00504937,0.00616071,0.00717489,0.00807593,0.00884959,0.0094837,0.00996824,0.0102956,0.0104605,0.0104605,0.0102956,0.00996824,0.0094837,0.00884959,0.00807593,0.00717489,0.00616071,0.00504937,0.0038584,0.00260658,0.00131365,0,
