forward_euler   n= 10 dx= 0.1 dt= 0.001t_steps 99999
0.0025,0,6.11984,11.6406,16.022,18.8349,19.8042,18.8349,16.022,11.6406,6.11984,0
0.025,0,5.60133,10.6544,14.6645,17.2391,18.1263,17.2391,14.6645,10.6544,5.60133,0
0.05,0,5.07656,9.6562,13.2906,15.6241,16.4281,15.6241,13.2906,9.6562,5.07656,0
0.075,0,4.60096,8.75155,12.0455,14.1603,14.889,14.1603,12.0455,8.75155,4.60096,0
0.1,0,4.16992,7.93166,10.917,12.8337,13.4941,12.8337,10.917,7.93166,4.16992,0
0.125,0,3.77926,7.18857,9.89422,11.6314,12.2299,11.6314,9.89422,7.18857,3.77926,0
0.15,0,3.42519,6.51511,8.96727,10.5417,11.0842,10.5417,8.96727,6.51511,3.42519,0
0.175,0,3.1043,5.90473,8.12717,9.55406,10.0457,9.55406,8.12717,5.90473,3.1043,0
0.2,0,2.81347,5.35154,7.36577,8.65898,9.10459,8.65898,7.36577,5.35154,2.81347,0
0.225,0,2.54989,4.85018,6.6757,7.84776,8.25162,7.84776,6.6757,4.85018,2.54989,0
0.25,0,2.311,4.39579,6.05028,7.11253,7.47856,7.11253,6.05028,4.39579,2.311,0
0.275,0,2.09449,3.98396,5.48346,6.44619,6.77792,6.44619,5.48346,3.98396,2.09449,0
0.3,0,1.89827,3.61072,4.96973,5.84227,6.14293,5.84227,4.96973,3.61072,1.89827,0
0.325,0,1.72043,3.27245,4.50414,5.29494,5.56742,5.29494,4.50414,3.27245,1.72043,0
0.35,0,1.55925,2.96587,4.08217,4.79888,5.04584,4.79888,4.08217,2.96587,1.55925,0
0.375,0,1.41317,2.68801,3.69973,4.34929,4.57311,4.34929,3.69973,2.68801,1.41317,0
0.4,0,1.28078,2.43618,3.35311,3.94182,4.14468,3.94182,3.35311,2.43618,1.28078,0
0.425,0,1.16079,2.20794,3.03898,3.57253,3.75638,3.57253,3.03898,2.20794,1.16079,0
0.45,0,1.05204,2.00109,2.75427,3.23783,3.40446,3.23783,2.75427,2.00109,1.05204,0
0.475,0,0.953475,1.81362,2.49623,2.9345,3.08551,2.9345,2.49623,1.81362,0.953475,0
0.5,0,0.864148,1.64371,2.26237,2.65957,2.79644,2.65957,2.26237,1.64371,0.864148,0
0.525,0,0.78319,1.48972,2.05042,2.41041,2.53446,2.41041,2.05042,1.48972,0.78319,0
0.55,0,0.709816,1.35015,1.85832,2.18459,2.29701,2.18459,1.85832,1.35015,0.709816,0
0.575,0,0.643316,1.22366,1.68422,1.97992,2.08182,1.97992,1.68422,1.22366,0.643316,0
0.6,0,0.583047,1.10902,1.52644,1.79443,1.88678,1.79443,1.52644,1.10902,0.583047,0
0.625,0,0.528424,1.00512,1.38343,1.62632,1.71001,1.62632,1.38343,1.00512,0.528424,0
0.65,0,0.478918,0.910956,1.25382,1.47396,1.54981,1.47396,1.25382,0.910956,0.478918,0
0.675,0,0.43405,0.825612,1.13636,1.33587,1.40462,1.33587,1.13636,0.825612,0.43405,0
0.7,0,0.393386,0.748264,1.0299,1.21072,1.27302,1.21072,1.0299,0.748264,0.393386,0
0.725,0,0.356531,0.678162,0.933411,1.09729,1.15376,1.09729,0.933411,0.678162,0.356531,0
0.75,0,0.323129,0.614628,0.845963,0.994489,1.04567,0.994489,0.845963,0.614628,0.323129,0
0.775,0,0.292857,0.557046,0.766709,0.90132,0.947704,0.90132,0.766709,0.557046,0.292857,0
0.8,0,0.26542,0.504859,0.694879,0.816879,0.858917,0.816879,0.694879,0.504859,0.26542,0
0.825,0,0.240554,0.457561,0.629779,0.740349,0.778449,0.740349,0.629779,0.457561,0.240554,0
0.85,0,0.218018,0.414694,0.570777,0.670989,0.70552,0.670989,0.570777,0.414694,0.218018,0
0.875,0,0.197592,0.375843,0.517304,0.608127,0.639422,0.608127,0.517304,0.375843,0.197592,0
0.9,0,0.179081,0.340632,0.46884,0.551154,0.579518,0.551154,0.46884,0.340632,0.179081,0
0.925,0,0.162303,0.30872,0.424916,0.499519,0.525225,0.499519,0.424916,0.30872,0.162303,0
0.95,0,0.147098,0.279797,0.385107,0.452721,0.476019,0.452721,0.385107,0.279797,0.147098,0
0.975,0,0.133317,0.253584,0.349028,0.410307,0.431423,0.410307,0.349028,0.253584,0.133317,0
1,0,0.120827,0.229827,0.316329,0.371867,0.391005,0.371867,0.316329,0.229827,0.120827,0
1.025,0,0.109507,0.208295,0.286694,0.337029,0.354373,0.337029,0.286694,0.208295,0.109507,0
1.05,0,0.099248,0.188781,0.259835,0.305454,0.321173,0.305454,0.259835,0.188781,0.099248,0
1.075,0,0.0899499,0.171095,0.235492,0.276837,0.291084,0.276837,0.235492,0.171095,0.0899499,0
1.1,0,0.0815228,0.155066,0.21343,0.250902,0.263813,0.250902,0.21343,0.155066,0.0815228,0
1.125,0,0.0738853,0.140538,0.193434,0.227396,0.239098,0.227396,0.193434,0.140538,0.0738853,0
1.15,0,0.0669633,0.127372,0.175312,0.206092,0.216698,0.206092,0.175312,0.127372,0.0669633,0
1.175,0,0.0606898,0.115439,0.158888,0.186784,0.196396,0.186784,0.158888,0.115439,0.0606898,0
1.2,0,0.055004,0.104624,0.144002,0.169285,0.177997,0.169285,0.144002,0.104624,0.055004,0
